RSI,EMA20,EMA50,MACD,Signal,volume,Target
31.134105604911586,59384.07958724311,59709.12913789419,-332.70042789916624,-197.9956650067598,1779.99006,0
30.01338430362823,59288.642483696145,59657.084465819906,-369.7138321266975,-232.33929843074736,1563.15031,1
32.993278076706645,59213.30986620127,59611.61644755246,-385.273236212357,-262.9260859870693,1178.89718,0
31.983212274207133,59137.565117039245,59564.807567256285,-399.4277182029764,-290.2264124302508,632.53618,1
38.65725986623485,59094.070343987885,59530.14334893251,-384.9950449112585,-309.18013892645234,605.07781,1
41.86310788155932,59067.78269217951,59502.21811956261,-358.35685307403037,-319.015481755968,678.6415,0
40.43572882737124,59035.80434054337,59472.01387957977,-340.2662258160999,-323.2656305679944,428.82351,0
38.90777321159383,58998.1077366821,59439.385492145266,-329.5556064451739,-324.5236257434303,398.14222,0
38.36485863925816,58960.9536665219,59406.78174735526,-319.96118264806137,-323.6111371243565,274.43078,1
38.845031760752896,58928.93046018648,59376.11226706682,-307.4641134890917,-320.38173239730355,551.65078,0
37.91823584141246,58895.31803540682,59344.73531541714,-298.0547959031246,-315.9163450984678,670.64661,1
43.69685072982628,58883.43727012998,59322.21902853804,-271.7649340234857,-307.08606288347136,2987.12539,1
51.54599268040499,58902.63372059379,59312.916321536555,-222.9876925619683,-290.26638881917074,692.74758,1
54.00834968499302,58930.68098529914,59308.3756814763,-173.28589150166954,-266.87028935567054,715.44075,1
57.00614007410401,58969.662796223034,59309.6154586733,-120.9747266652339,-237.69117681758323,480.11636,0
52.240492569558285,58987.2501489637,59303.52583284298,-93.4220507772552,-208.83735160951764,432.30487,0
43.77987353978053,58965.207277633825,59282.046388417766,-102.5621246453302,-187.58230621668017,794.13401,1
44.09427024727098,58946.4875369068,59261.91319671511,-107.5292808138256,-171.57170113610923,479.85852,1
49.00214214582324,58949.10681910615,59250.62209096158,-93.81512361462228,-156.02038563181188,381.93254,0
48.34682164029286,58948.67283633413,59238.61926386505,-84.34978536892595,-141.68626557923469,417.79405,0
42.43885133212375,58921.178280492786,59215.927528027205,-98.67341169644352,-133.08369480267646,405.70309,0
41.70689431811348,58892.6879680649,59192.63742888888,-111.79849315878528,-128.82665447389823,396.69177,0
40.05955283936666,58858.90911396349,59166.96576501089,-127.51006988103472,-128.56333755532555,1716.61119,1
59.66388753360549,58919.77776977648,59179.94867618694,-61.78381153087685,-115.2074323504358,2321.79547,1
60.30426616706404,58979.03702979777,59194.146767316866,-6.077212407173647,-93.38138836178338,3726.2091,1
67.86568219690014,59090.28588410275,59231.519443108366,85.91088904195931,-57.52293288103485,2322.06211,0
63.01360178444624,59169.30627609296,59258.518680633526,138.88206950447784,-18.24193240393231,862.80045,1
66.12107324744977,59266.57234503649,59295.070889236136,200.38732975853785,25.483920028561716,480.08928,0
65.69405705587263,59352.72355027111,59329.42732495237,244.74082619965336,69.33530126278005,343.31457,0
62.50758595084105,59417.09940262624,59356.848606326785,265.3349236825816,108.53522574674037,548.14825,1
63.79924689222624,59484.61374523326,59387.01140607868,286.210357053169,144.0702520080261,313.10277,1
71.33790173713159,59611.411483782475,59443.04978231089,354.3460343998886,186.1254084863986,1153.57611,0
64.27693299969596,59693.94467580319,59483.63645751438,376.7291886242456,224.246164513968,1877.61599,0
56.22609674967352,59725.37851620289,59504.827184670685,353.7553158527371,250.14799478172185,573.62579,0
52.1616186485939,59728.840562278805,59514.90180487968,310.80261991092266,262.27891980756203,857.93081,1
57.39908725696735,59771.41955634749,59540.82408704126,306.6491103278968,271.152957911629,634.42084,1
60.199559287063536,59833.48436050487,59575.423142451415,319.61842207535665,280.84605074437457,520.9397,1
66.32332090519807,59950.104897599645,59633.56341137489,376.7844820247774,300.0337370004551,891.65369,0
61.95718394631334,60029.90252639968,59678.834650144505,395.73880840081983,319.1747512805281,793.20588,0
57.665782251609606,60075.106095314,59711.215252099624,383.4686218475763,332.03352539393774,836.16486,0
54.36742812603747,60094.04932433171,59733.28563437023,351.09535748992494,335.8458918131352,838.53408,0
52.62358083598493,60099.37700772869,59749.626982041984,311.83726880527684,331.04416721156355,593.99067,1
56.96283277602653,60138.6734831831,59779.52357098152,306.4032988237959,326.11599353401004,573.38622,1
63.62359925680705,60238.22838954661,59834.601078001855,352.2617747776385,331.34514978273575,1895.63178,1
64.3285512637971,60335.89044768503,59890.64338866845,390.532640271078,343.1826478804042,711.1086,1
65.18864531178517,60433.23516695312,59948.187177348125,423.591322463697,359.2643827970628,823.29588,1
66.87134750453438,60538.88229390996,60010.710425295256,459.3842920167371,379.2883646409977,1476.64291,1
70.20434271017247,60672.23064687092,60086.33119293074,513.8224956036865,406.1951908335355,2503.04906,0
65.84264949024711,60769.79058526417,60149.47938144326,531.2788374954107,431.21192016591056,1834.43153,0
64.35636268432594,60850.08957714377,60206.869601778824,532.2256713137613,451.4146703954807,955.089,1
65.06088106690723,60929.3515221777,60264.73118602279,532.4392229228615,467.6195809009569,1526.68052,0
64.76395555686526,60999.64090101792,60319.7374140219,525.346259392405,479.16491659924657,742.84693,1
65.81988242514375,61072.18557711145,60376.27163307987,521.2984246105043,487.59161820149814,457.24217,0
60.01270994780226,61110.98695071988,60419.53941217478,489.7097400992134,488.0152425810412,567.93379,1
61.3824277548016,61156.11009827037,60465.23512150126,467.7704603242746,483.9662861296879,435.70751,1
61.48347148744013,61197.64818414939,60509.43217556004,445.8475435738437,476.3425376185191,335.09994,0
58.6762691807553,61223.13502375421,60546.91561965572,413.459531378212,463.76593637045767,313.41399,1
60.138394055596166,61255.21740244428,60586.64441888491,390.93012545425154,449.1987741872165,263.74127,0
54.61906165653956,61260.315745068634,60614.962284810994,348.78110228927835,429.1152398076289,803.35853,1
59.11080636012483,61291.52376934781,60653.12062658311,334.06000320231396,410.1041924865659,365.29608,0
55.9502227443499,61305.66531512421,60683.97903338378,306.91395687260956,389.4661453637747,718.15053,0
55.81969145814388,61317.887666064766,60713.39162030991,281.66866180663055,367.9066486523459,592.37701,1
56.07675792787979,61330.27931691574,60742.19979206246,259.79649431269354,346.28461778441545,597.68744,1
60.53653115573578,61365.53747720948,60779.77980021688,259.84118936088635,328.99593209970965,669.42027,1
60.69856444592064,61398.344384141914,60816.25941589465,257.67448389311176,314.73164245839007,821.5655,1
61.4235098782703,61431.88015708078,60852.89512507526,256.2680396218493,303.03892189108194,1075.23435,0
56.782562186639545,61446.36776116832,60881.56590448407,238.96603297488764,290.2243441078431,341.60269,1
59.4518470958066,61472.30226010467,60914.393908229795,233.43077383012132,278.86563005229874,336.50784,1
63.06008947320772,61514.60299723756,60953.69061771098,242.21117451351165,271.53473894454135,481.39402,1
64.88991472234818,61563.118902262555,60995.664318977215,254.91044941345172,268.20988103832343,549.87382,0
63.62671289895224,61603.20186395184,61034.42218882125,258.7617850254974,266.32026183575823,627.72129,1
65.97895496317139,61652.04073405166,61076.83739710277,269.3618709320799,266.9285836550226,790.28341,1
66.87826948031595,61701.1301879515,61119.6076952556,278.7029995377234,269.28346683156275,768.79968,0
58.90418123413944,61722.23397957517,61151.10229544166,263.3204307867345,268.0908596225971,627.67216,1
62.487627357791574,61758.6697910442,61188.50259758121,262.7934560583308,267.03137890974386,308.0973,1
64.13716638275838,61800.12981094475,61227.9338682643,266.5006586949603,266.92523486678715,345.47791,1
64.32676412569309,61838.59459085477,61266.21136362648,267.16663616018195,266.9735151254661,298.61687,1
64.44788845625314,61873.96653458289,61303.222682699954,265.12161410404224,266.6031349211814,345.20311,1
73.5882863861288,61959.96210271785,61361.01473435878,305.7224473751121,274.42699741196753,1103.81636,0
72.008543591675,62033.48952150663,61414.77886242315,330.4648387142661,285.63456567242724,530.36622,0
66.72041408070174,62085.34766231552,61460.39537762224,333.7990218009072,295.26745689812327,461.77097,1
66.8100689975159,62132.76788495214,61504.42928438215,333.0268971901387,302.8193449565264,488.69291,1
69.70165097457733,62192.150943528126,61553.52186146521,342.42974090318603,310.74142414585833,451.82518,0
60.29115950840408,62218.464187001635,61589.40100415285,322.9319148561117,313.17952228790904,740.55394,1
61.65695778711047,62248.987597763386,61626.638611833136,309.6012316014967,312.4638641506266,288.40853,1
63.3570422087601,62285.0163979764,61665.87984274164,302.6750127370324,310.50609386790774,272.8732,1
64.74284607730107,62324.53864578817,61706.433574398834,299.59942801146826,308.3247606966199,372.06056,0
57.39703980771234,62338.53686999882,61736.436963638094,275.54921857677255,301.76965227265043,289.90978,1
58.03640546966077,62353.91526333227,61766.38100427974,255.8390064148116,292.5835231010827,328.21302,1
59.7706151351749,62375.06619063396,61798.13076881779,243.54286860797583,282.7753922024613,488.37245,0
59.00277003893659,62392.08655343072,61827.76407200141,229.36118948743388,272.09255165945586,325.39629,0
56.88546354064304,62401.79259596113,61853.89097113861,210.8676096694835,259.8475632614614,256.44372,1
57.40860074956327,62412.38377729816,61879.73838403513,195.49095756516908,246.97624212220296,261.05012,0
56.21058465943165,62419.01484612691,61903.35687877885,178.7437690781444,233.32974751339125,236.75332,1
61.31621268968859,62442.34771792435,61933.18641294439,178.1043049463915,222.2846589999913,160.12973,0
58.29309546450949,62456.29936383632,61958.89831831912,169.57715435944556,211.74315807188216,234.91268,1
61.17661238338611,62478.93656728048,61987.72544309092,169.35186937698018,203.26490033290176,214.12592,1
67.00171522337953,62523.160703729955,62025.198562969716,187.13260770265333,200.0384418068521,746.82104,0
66.3140170148627,62561.64920813662,62060.57469775522,197.65446698684536,199.56164684285076,446.2616,1
72.91967352340293,62630.09975974266,62108.410199804035,231.8123400216209,206.0117854786048,752.34234,0
68.51070750929881,62681.78359214813,62150.15019196858,247.3489945073088,214.2792272843456,347.58599,1
70.67468771514764,62740.15848813402,62195.03528247962,266.4302025002835,224.7094223275332,328.68996,0
68.15397968977256,62787.17006069268,62235.770369441205,273.48231471700274,234.4640008054271,287.12408,1
69.38990572494671,62835.80529300767,62277.42015887488,281.00106571622746,243.7714137875872,239.07967,0
64.6313020993297,62869.06097938789,62313.011133036656,274.6872544966318,249.95458192939617,486.87752,0
62.94324384957319,62895.24660039857,62345.599323897964,263.34113739299937,252.6318930221168,584.01676,0
56.97137988312275,62904.3935908368,62370.92052688236,239.26789878026463,249.9590941737464,348.66174,0
53.28686587678775,62902.82658218568,62391.195800337955,209.43595515170455,241.85446636933804,447.61772,0
47.11510090706593,62882.89643150133,62403.053219932546,168.17051834697486,227.11767676486545,307.64194,1
49.558219810046346,62872.05296183454,62417.40564268029,139.94477135356283,209.68309568260491,211.72564,1
51.07232446995118,62866.71363213601,62433.03640179087,119.98106904984888,191.7426903560537,288.42759,0
48.548938181975096,62854.693286218295,62445.09379779907,96.95069181417784,172.78429064767855,312.61219,1
50.01732533078114,62847.78725895941,62458.312864552056,81.12699806185265,154.45283213051337,269.63913,1
57.480491894856,62864.20847239185,62480.34804633433,86.79314115548186,140.92089393550708,393.71695,0
53.66619533302382,62869.04576073549,62497.39322098789,81.85051091651985,129.10681733170964,337.45972,0
44.76307416207475,62845.53473590354,62502.28682016483,53.68645006358565,114.02274387808484,562.27226,1
48.93608779473173,62837.01904676987,62512.24106251131,41.6934513889064,99.55688538024916,183.32618,0
46.207882638497765,62820.05723279179,62517.99317770695,24.06824215503002,84.45915673520534,268.20384,1
48.92392429793368,62812.90987728781,62526.895798189034,16.852613927287166,70.9378481736217,294.54856,1
50.39613748458435,62810.91846040326,62537.29204139731,14.755781396408564,59.70143481817908,337.44331,1
51.050927300587,62811.04527369819,62548.07470644056,14.560191448901604,50.67318614432359,219.35892,0
48.58691355668056,62804.28000953646,62555.60158069779,8.478288311118376,42.23420657768255,243.82359,0
45.24877599185587,62788.39429434251,62558.812499101805,-4.5623855240264675,32.87488815734075,344.55738,0
44.84265662190173,62772.826266309894,62561.40534227429,-15.728584277778282,23.154193670316943,275.09476,1
52.05758886438949,62777.35043142324,62571.5592504204,-8.71032308168651,16.781290319916252,372.13939,0
50.19575299484409,62776.54372366865,62579.29731903136,-7.216695955605246,11.981693064811951,297.34041,0
48.79772870035587,62772.169083319255,62585.231149657586,-9.017111216307969,7.781932208587969,164.5638,1
60.099377058543425,62802.63012300314,62605.104830063174,18.5046957585364,9.926484918577655,428.51084,1
71.97149411914235,62891.52249224093,62649.453660256775,91.22890696950344,26.186969328762817,1512.51245,0
69.01813848416415,62963.75844536084,62688.69077161926,140.30652080180153,49.01087962337056,750.87927,1
70.70402618942282,63039.780498183616,62730.78093743811,186.09238325386832,76.42718034947012,854.38324,0
64.43318545461207,63090.84902216613,62763.92678302877,205.00697767353267,102.14313981428263,432.9767,0
60.81093131228257,63126.00721053126,62791.22416408647,208.23707896901033,123.36192764522818,398.01222,0
55.96184695794994,63142.006523813994,62810.94086353406,195.15175002423348,137.71989212102923,420.90012,0
55.21890200424093,63154.00495011742,62828.864359081745,180.6008883150862,146.29609135984063,278.63053,0
50.90965304712035,63150.194954868144,62840.04614892168,154.8584081917943,148.00855472623138,702.75025,0
47.343916509310226,63133.60495916642,62845.37767249338,121.91648321552202,142.79014042408951,622.44998,1
50.41768499779246,63129.39686781724,62854.94795984658,103.76567039119254,134.98524641751013,529.35201,0
45.71928267476509,63107.93145183464,62856.871961421224,73.57189202009613,122.70257553802732,536.0688,0
40.47763575533176,63065.725599278965,62849.338551169414,29.992699370144692,104.1606003044508,432.26087,1
44.946577376249145,63042.51935172859,62848.26880406473,8.055010549011058,84.93948235336286,454.82776,0
38.289454888027066,62989.311794421104,62833.97747841514,-36.20494520029752,60.71059684263079,610.79996,0
28.485171270782573,62871.66400447624,62791.62581259494,-128.68901371955144,22.830674730194342,2426.65551,1
28.86681685550218,62766.573146907074,62751.49185915985,-198.54873676204443,-21.445207568253412,3623.91016,1
36.19524163891772,62698.518561487355,62724.060805859466,-228.38095582084495,-62.832357218771726,1203.78704,1
59.721198963478955,62779.22917467904,62756.29293111988,-129.973253307704,-76.26053643655818,2153.37389,1
61.61883087909854,62869.96925328103,62794.555953428906,-36.55282252609322,-68.31899365446519,1748.98599,0
59.280527271227406,62938.29408630188,62825.64709251013,25.519740878597077,-49.55124674785274,885.44922,1
60.49748283364149,63010.49464951122,62859.794265352866,82.55802000332187,-23.129393397617815,345.76423,1
60.982656410485674,63079.83039717682,62894.25409808413,129.6652982918822,7.429544940282188,308.11427,1
62.04904950436813,63151.08464506474,62930.87158443377,172.23304853742593,40.390245659710935,314.93037,1
68.83525209307251,63278.59848839191,62992.01309092656,256.42860159547854,83.59791684686446,1489.51024,0
64.2386177003711,63370.54148949744,63041.11061677258,299.84917904443137,126.84816928637784,313.47871,0
60.6568130385844,63434.49182383101,63080.36196513444,314.3387006463745,164.3462755583772,347.9123,1
62.46424422931066,63507.777364418536,63124.425809638975,335.0293662815602,198.4828937030138,545.80462,0
56.214268211386326,63539.4176154263,63152.48754259431,318.3857639583439,222.46346775407983,600.7847,0
48.740293741100906,63518.71212824284,63159.13548210042,260.39643719275773,230.05006164181543,624.33941,0
47.037038922638,63487.50240174352,63160.38546319452,201.545580755992,224.34916546465075,378.30046,0
45.83870298256765,63450.59836348223,63158.01779797121,145.88128490660165,208.65558935304097,658.55856,1
46.29209942609564,63419.87566219821,63156.841021580185,102.84081055273418,187.4926335929796,725.48406,1
49.72368267179343,63412.26845627457,63164.02372661626,84.85854932901566,166.9658167401868,869.08707,0
45.89768018377162,63380.92669853414,63160.85338439602,49.315768605833,143.43580711331603,615.24857,1
46.25869641288057,63354.55272724517,63158.6238399099,22.567712271644268,119.26218814498168,444.0167,1
48.937614793069606,63345.16675322182,63162.44251285461,13.479432097890822,98.10563693556352,320.22634,1
49.43762386837116,63339.34134815307,63167.209473134826,8.438991140130383,80.17230777647688,496.91971,1
51.65878875890139,63345.68979118611,63176.573807521694,14.125950604669924,66.9630363421155,399.36572,1
53.031866794777706,63358.61362059696,63188.527383697314,24.434583226699033,58.45734571903221,618.18499,0
45.22595476470883,63329.79327577821,63183.33023139546,-1.7015545563481282,46.42556566395615,1055.47861,1
53.91609603553611,63351.912963799325,63198.18198702701,18.209466320826323,40.78234579533019,1684.44273,1
59.01480922964942,63407.017443437486,63226.90073263379,62.99457422948035,45.22479148216022,2129.05569,1
59.702337091539015,63461.89863930058,63256.562272530515,101.57350977923488,56.49453514157515,825.1364,1
62.31807563597043,63530.86067365291,63293.01081086265,146.81383239194838,74.5583945916498,713.19138,0
53.06024038106965,63545.06346663835,63308.18646533863,140.21996740314353,87.69070915394855,804.35069,1
55.02266854945296,63571.05646981565,63328.17876081555,144.46443252698373,99.04545382855558,809.87318,0
52.9496515784041,63583.14537745226,63342.68116235219,136.57090027326922,106.55054311749832,461.15497,0
48.459382870943784,63567.98296055204,63345.86778343642,106.96860690898755,106.63415587579618,445.13714,1
50.553388490540975,63566.36744049947,63353.9129683997,92.69434735680989,103.84619417199892,344.82337,0
47.49498530589673,63547.093398547135,63354.30814610952,65.53469275203679,96.18389388800652,265.24316,1
51.682335413725355,63553.34831297122,63364.443905085616,63.35462498189008,89.61804010678323,656.59812,0
43.12524992579867,63504.26847364063,63351.64257547442,15.074804079558817,74.70939290133835,690.76172,0
42.362743185321776,63454.33719043676,63337.0679646715,-27.551435135421343,54.25722729398641,1271.45366,0
39.58290112729135,63388.78126753802,63314.67314252752,-77.70451218265225,27.86487939865868,326.19539,1
40.25373797161677,63332.70686110583,63294.48988203625,-113.400461297344,-0.388188740541859,435.16461,0
38.08241757429093,63266.53287433385,63268.740474897575,-153.00770962028764,-30.912092916491016,716.63481,1
38.521450102963755,63208.55926725443,63244.78241705846,-180.7054943790572,-60.870773209004255,457.84929,1
43.51109393416499,63178.06314656353,63230.80467521303,-181.95606084955216,-85.08783073711383,483.7238,0
32.71913283753371,63067.61522784319,63183.25782520468,-250.2631877327076,-118.12290213623258,1707.6886,1
33.521466960168596,62971.4299680486,63139.11712617705,-297.7923248892257,-154.05678668683123,2058.44174,1
36.13876569929499,62896.35282823445,63101.62704279756,-321.6292007253651,-187.571269494538,934.16537,1
38.56538727741761,62839.5563684026,63070.19029602119,-327.3165626969785,-215.52032813502612,576.86496,0
34.438295044459025,62755.57290474521,63026.56440205957,-355.34516181779327,-243.48529487157955,877.49143,0
34.296939839535,62678.42215191233,62984.16932746901,-374.23178321652085,-269.63459254056784,1130.9924,0
33.62112325002475,62603.31813744449,62941.25405972512,-389.2043580079335,-293.548545634041,1415.74086,0
31.39682439748935,62517.669743402155,62892.734684833944,-411.3228783372906,-317.1034121746909,1055.91275,1
40.6970593503834,62479.1326249829,62862.158030526734,-391.3363871043184,-331.95000716061645,762.49481,0
40.57525939181133,62443.46475593691,62832.45065678059,-371.8886644903978,-339.93773862657275,518.57431,1
42.35798891982016,62418.87954108578,62807.07298396566,-345.97619048244815,-341.14542899774784,301.10629,1
44.41976724130352,62405.46053717285,62786.324239496425,-314.33996508611017,-335.7843362154203,295.91802,0
41.35337305103525,62376.33191458496,62759.394269320095,-300.20047265209723,-328.6675635027557,601.65946,1
43.41826159742293,62358.3164941483,62736.95410189578,-278.71659142713906,-318.67736908763237,844.23046,1
46.722779136461334,62355.65778041989,62721.01080378222,-247.28247831438784,-304.3983909329835,268.9098,0
45.90834592221036,62349.40465847514,62704.108419320175,-223.05936999740516,-288.13058674586784,231.5253,0
42.73130091234408,62328.50802433465,62681.5939715037,-214.3034945923864,-273.36516831517156,419.84137,0
38.85830846105106,62289.22154582659,62651.57067850356,-222.0717005332699,-263.10647475879125,891.27709,0
36.727380323385496,62241.562350985965,62617.73653424852,-235.77417868600605,-257.64001554423425,588.18699,1
41.7455904411538,62216.11260327302,62592.50529761132,-229.0219415841784,-251.9164007522231,608.39784,1
52.27738581337194,62238.74378391368,62587.063521234406,-182.87905563164531,-238.10893172810756,475.51774,1
54.773022719947335,62272.159614017146,62587.163383146784,-133.8044976274541,-217.2480449079769,907.8536,1
60.7917911412089,62337.66441268218,62601.7828583175,-64.2873425229991,-186.65590443098137,790.33126,1
61.39003178896166,62400.74399242673,62617.399216814854,-5.895641600436647,-150.50385186487242,902.61366,0
59.05497349234416,62448.6398026718,62628.62473772408,32.233988941174175,-113.9562837036631,872.78917,1
59.903054254232096,62496.712202417344,62641.36102251922,65.7089531667516,-78.02323632958017,549.43771,0
55.721818979935726,62524.26723075855,62647.03470791062,77.8363017404481,-46.85132871557452,490.23056,1
55.727784401874544,62549.22654211488,62652.49766054158,86.47469390797778,-20.186124190864057,613.79257,0
51.44074240442618,62555.397347627746,62650.98873267721,78.51087359584199,-0.4467246335228489,2694.46367,1
59.506832807191834,62600.44045737749,62665.78721374869,104.42866823908844,20.52835394099941,732.96491,0
59.19122073651331,62640.01755667487,62679.52104850365,122.55937722465752,40.934558597731034,598.40365,0
55.400407216650216,62661.73493222965,62686.91434071919,123.56538139028272,57.46072315624137,857.13379,0
51.375863535358306,62665.38017677921,62687.42789598511,109.54050851274953,67.876680227543,532.13757,1
59.68618134598555,62710.84777899071,62705.28523339746,132.6255168450225,80.82644755103891,730.95491,1
60.92454818667027,62759.246085753504,62725.43208698972,155.2824832951519,95.71765469986153,776.88222,1
61.4112942158975,62805.80360139603,62745.928867892086,173.58304124559072,111.29073200900736,606.23375,1
62.53976092414059,62854.144210786886,62768.18185346495,191.15045227518567,127.26267606224305,236.61262,0
61.390927532209,62894.18666690242,62788.04099646633,199.64138168840145,141.73841718747474,261.44616,0
59.69192759287088,62925.10031767361,62804.9327220951,199.56662402994695,153.3040585559692,274.28375,1
59.9320055522687,62954.138382657075,62821.60202711098,198.1288324282505,162.26901333042545,331.02016,0
56.202689661217505,62969.35663192783,62833.06586918506,185.48533379525907,166.91227742339217,626.86453,1
67.96453382639535,63043.690286029945,62869.018580197415,224.19512450962793,178.36884684063932,1229.10229,1
70.78316712808571,63131.14740164614,62911.8802045034,268.89042920596694,196.47316331370484,1017.85326,0
70.31862121607108,63208.86669672746,62952.48098079739,299.6640106152845,217.1113327740208,410.93478,1
71.68111496512091,63288.772725610565,62995.43780507984,328.39084493181144,239.36723520557896,567.80609,1
72.59753063139216,63367.555323171466,63039.38102841005,352.5885544968114,262.01149906382545,507.936,0
64.0365371929442,63413.951006678944,63071.35471357043,346.6859217685778,278.946383604776,352.90834,1
65.83479996316643,63466.24138699523,63106.3211953912,346.74903377046576,292.50691363791395,566.0984,1
70.04973113889707,63540.50506442426,63151.01487400332,365.4232208514805,307.09017508062726,945.88564,1
71.88536695620954,63620.94172495528,63199.40997698358,386.9843278710614,323.0690056387141,1051.0085,1
72.18514494016038,63695.88060829287,63246.79782102344,401.27847920695785,338.71090035236284,400.85807,1
72.42744949458938,63765.33769321736,63293.00888686566,409.29106524839153,352.8269333315686,337.28843,0
67.38806109835656,63814.98553195857,63331.97481287093,399.85282279939565,362.2321112251341,1081.95063,1
70.53343833184488,63878.70119558156,63377.15227118972,403.6452787404996,370.5147447282072,826.67946,0
54.27632080461843,63882.145843621416,63398.23924094699,356.6159461731004,367.73498501718586,1338.73193,1
56.6424986601888,63897.17957280033,63423.406329537305,325.6874839488082,359.32548480351034,737.82713,1
58.49138871548581,63920.30628015267,63451.50843426133,305.7222501953147,348.6048378818712,671.46586,0
51.07919576865616,63911.133301090515,63466.11555448638,261.3863861412028,331.16114753373756,491.57909,0
50.772455509513115,63901.50155812952,63479.60121901633,222.55553668409263,309.4400253638086,566.18067,1
53.11079469861686,63903.06140973623,63496.788622192165,198.20207301616756,287.19243489428044,1227.53052,0
51.2486048575036,63897.17460880896,63510.296911517966,170.7500764328579,263.90396320199596,1126.81538,1
55.03187270753084,63908.10940797001,63529.97115028197,160.91651698515489,243.30647395862775,307.30047,1
57.136235852471174,63927.55517863954,63552.80718360425,159.37949443228715,226.52107805335964,508.14182,1
58.17502157497876,63949.85659019768,63576.68611758055,160.3021178517447,213.27728601303667,690.25393,0
57.03903399285996,63966.44167684552,63598.1494070872,156.1891633473133,201.859661479892,315.78502,0
53.71356739338161,63970.87104095547,63614.41609700535,142.32814015042095,189.9533572139978,405.42387,1
57.22268222030458,63988.69665610257,63635.734681436516,141.42052208846872,180.246790188892,205.49018,0
56.97836390884747,64004.09887933089,63655.9184194194,138.48993218706892,171.89541858852738,174.79238,1
57.01934161748545,64018.18470034699,63675.37259905002,134.7416930086256,164.46467347254702,223.52551,1
57.67902593404289,64033.21568126633,63695.00543830296,132.18484814792464,158.00870840762255,535.97468,1
58.8982742650952,64050.918949717154,63715.55816621265,132.11262099896703,152.82949092589146,302.84507,0
56.57944753479008,64061.51524022028,63733.0727479298,126.00984906176018,147.4655625530652,422.67072,1
59.695710798035336,64080.988074485016,63753.9710715404,128.07280724131124,143.58701149071442,169.11443,0
55.611187677273946,64089.21206739121,63770.181617754504,120.3608478977476,138.94177877212107,347.53946,1
56.541609052861936,64099.382346687285,63786.88037784256,115.23334872091073,134.200092761879,421.25234,1
56.60995845391661,64108.77450414564,63803.00271596639,110.06242089039006,129.37255838758122,417.44096,0
56.489881367199914,64117.033122798435,63818.394374163785,104.55662363410374,124.40937143688572,408.31399,1
58.02441652072887,64128.33092062716,63834.75773203972,102.25588078505824,119.97867330652024,352.18455,1
62.1219373476909,64149.44892818647,63854.96605627346,108.4147189428113,117.66588243377846,551.43161,0
53.54535698533943,64151.953792168715,63867.54581877254,98.09865517532307,113.7524369820874,1185.62457,1
53.71353539662802,64154.62581196217,63879.79931607558,89.23816470021848,108.8495825257136,468.52631,1
58.820895648142304,64169.950020346725,63896.88679387654,92.08993809208188,105.49765363898727,272.95245,1
59.26593616801676,64185.00144698037,63913.79280195981,94.26873561458342,103.2518700341065,274.24491,0
57.02911231592527,64194.62035679176,63928.38916266727,91.55185349557723,100.91186672640066,202.32307,1
60.698370210554,64212.50889424016,63946.195470013656,96.07393327703176,99.94428003652688,197.23083,0
59.20477491319425,64226.173761455386,63962.26584373861,96.41124440749265,99.23767291072004,116.51883,0
51.342257822485784,64223.97435560249,63971.709536141025,83.3788671517832,96.06591175893269,303.31895,0
37.7729829790908,64185.40536935464,63965.7209268806,41.579268251713074,85.16858305748877,877.44963,1
38.20663015754275,64151.4115246542,63960.33853759116,9.11189853511314,69.95724615301366,2302.50352,1
50.23965406274686,64149.7161413538,63967.13349690131,7.912313731103495,57.54825966863163,394.25068,0
48.147716918783566,64142.16127074867,63971.18277153264,1.8391083862952655,46.40642941216436,908.56961,1
53.234183156560185,64149.92972115356,63981.08658441371,9.292191282685964,38.98358178626868,488.95119,0
46.12281170387877,64135.64403342465,63981.82554188768,-2.827384126496326,30.62138860371568,412.9132,0
44.96659986544133,64118.90936357468,63980.9668931862,-15.481440254756308,21.400822832021284,291.33944,0
39.67846719674069,64084.961805139,63972.3979954142,-40.97175271701417,8.926307722214194,526.52081,1
44.08275176795475,64065.9435379829,63968.98121128031,-50.67907156673755,-2.9947681355761544,506.72582,1
47.38128771610908,64058.06129627024,63969.53802652422,-49.89649720037414,-12.375113948535752,1349.77159,0
46.727323308372824,64048.87545853022,63969.22712352327,-50.43543184552982,-19.987177527934566,3089.49803,0
43.83219930368284,64031.43589105115,63965.169589267454,-57.92906517896336,-27.575555058140324,250.37178,1
49.21470068778781,64030.15723476056,63967.24176223736,-50.99468599371903,-32.259381245256066,158.66802,1
49.48826734175154,64029.76130764051,63969.546006855504,-44.3432528885387,-34.676155573912595,320.06272,0
49.385718571545254,64029.130706912845,63971.64773207686,-38.854828058116254,-35.51189007075333,369.91648,1
55.61717441378546,64045.69730625448,63980.723507289535,-19.757802016523783,-32.361072459907426,261.44826,0
54.529120128908424,64058.1070866112,63988.38140896446,-6.730812359819538,-27.23502043988985,230.70025,1
54.58918021209482,64069.49688788632,63995.80566743644,3.68783551776869,-21.050449248358145,260.32939,0
50.3858627586944,64070.30670808762,63999.0289745958,3.8552908575584297,-16.06930122717483,243.96602,1
53.11511688124702,64077.70511684118,64004.87058343518,9.525800985793468,-10.950280784581173,207.74726,1
